,Velocity,Yaw_Rate,Body_Slip,Steer_Angle,Throttle,Ax,Ay,Yaw_Acceleration
66,90.0,0.0,-6.896551724137931,-8.793103448275861,0.0,-0.5190395755446123,6.761310636834087,21.157206206912942
67,90.0,0.0,-6.896551724137931,-7.758620689655172,0.0,-0.21128470277778164,8.559472003192727,18.281072925296144
68,90.0,0.0,-6.896551724137931,-6.724137931034482,0.0,0.03678481430127193,10.400676802347162,15.304859456473263
69,90.0,0.0,-6.896551724137931,-5.689655172413792,0.0,0.21623025424775208,12.221755009111932,12.323385438777553
70,90.0,0.0,-6.896551724137931,-4.655172413793103,0.0,0.32174530753655517,13.95068821727244,9.449514856628966
71,90.0,0.0,-6.896551724137931,-3.620689655172413,0.0,0.35330135564632875,15.518626144965905,6.796599662475855
72,90.0,0.0,-6.896551724137931,-2.5862068965517224,0.0,0.3168616201688099,16.8783248812874,4.4483693570493426
73,90.0,0.0,-6.896551724137931,-1.5517241379310338,0.0,0.22291437819219717,18.016466803616645,2.435927254335147
74,90.0,0.0,-6.896551724137931,-0.5172413793103434,0.0,0.08339587458192202,18.94921069939786,0.7414137293039341
75,90.0,0.0,-6.896551724137931,0.5172413793103452,0.0,-0.09091223132431087,19.707141056113983,-0.6791662222095134
76,90.0,0.0,-6.896551724137931,1.5517241379310356,0.0,-0.2914233458484419,20.322381318966286,-1.8747282262521678
77,90.0,0.0,-6.896551724137931,2.586206896551726,0.0,-0.5116643506285391,20.822599801067245,-2.8884972388655927
78,90.0,0.0,-6.896551724137931,3.6206896551724164,0.0,-0.7468170606339438,21.22982444245671,-3.7553880864002935
79,90.0,0.0,-6.896551724137931,4.655172413793103,0.0,-0.9932731295377255,21.561183285393327,-4.5028124588863525
80,90.0,0.0,-6.896551724137931,5.689655172413794,0.0,-1.2483015854717983,21.830017070304663,-5.152287332491807
81,90.0,0.0,-6.896551724137931,6.724137931034484,0.0,-1.5098174646840596,22.046833291090508,-5.720884483784241
82,90.0,0.0,-6.896551724137931,7.758620689655174,0.0,-1.776220434010006,22.220013546859104,-6.2223233651332315
83,90.0,0.0,-6.896551724137931,8.793103448275865,0.0,-2.0462788809744374,22.356315475685488,-6.66775617784648
84,90.0,0.0,-6.896551724137931,9.827586206896555,0.0,-2.319044118912515,22.461243652323585,-7.066313385625539
85,90.0,0.0,-6.896551724137931,10.862068965517242,0.0,-2.593784828798659,22.539291971735413,-7.425539814720821
86,90.0,0.0,-6.896551724137931,11.896551724137932,0.0,-2.8699370933337627,22.594163325140272,-7.751675156860507
87,90.0,0.0,-6.896551724137931,12.931034482758623,0.0,-3.1470652409361133,22.62891181141367,-8.049905632524116
88,90.0,0.0,-6.896551724137931,13.965517241379313,0.0,-3.4248315590819853,22.646065144188736,-8.324549614465411
89,90.0,0.0,-6.896551724137931,15.0,0.0,-3.702972735958802,22.647720587141706,-8.579209007937923
90,90.0,0.0,-6.344827586206897,-15.0,0.0,-3.111909667122755,-2.205284570295488,33.55807964695687
91,90.0,0.0,-6.344827586206897,-13.96551724137931,0.0,-2.6852049588771747,-1.3511544887234885,32.21244956083618
92,90.0,0.0,-6.344827586206897,-12.931034482758621,0.0,-2.2565892093204787,-0.346073580288962,30.636750317708536
93,90.0,0.0,-6.344827586206897,-11.89655172413793,0.0,-1.8315101215722218,0.8213942300051236,28.81008005964768
94,90.0,0.0,-6.344827586206897,-10.862068965517242,0.0,-1.417500453399594,2.156065292012566,26.72095106605102
95,90.0,0.0,-6.344827586206897,-9.827586206896552,0.0,-1.024114949677509,3.653161013302386,24.37194210660921
96,90.0,0.0,-6.344827586206897,-8.793103448275861,0.0,-0.6624468683000322,5.296019547858096,21.783398580157904
97,90.0,0.0,-6.344827586206897,-7.758620689655172,0.0,-0.34425438242598055,7.054895508459456,18.995587284095116
98,90.0,0.0,-6.344827586206897,-6.724137931034482,0.0,-0.08085738722900151,8.886629999529655,16.069731680210996
99,90.0,0.0,-6.344827586206897,-5.689655172413792,0.0,0.11805930331070641,10.734881597673747,13.08858383325445
100,90.0,0.0,-6.344827586206897,-4.655172413793103,0.0,0.24577241754735166,12.532057038659119,10.154882078904272
101,90.0,0.0,-6.344827586206897,-3.620689655172413,0.0,0.300017569879295,14.206507274046107,7.381741800785904
102,90.0,0.0,-6.344827586206897,-2.5862068965517224,0.0,0.2841349786591602,15.697558080037144,4.869666230550317
103,90.0,0.0,-6.344827586206897,-1.5517241379310338,0.0,0.20667440279025254,16.97222539565761,2.6785831519071706
104,90.0,0.0,-6.344827586206897,-0.5172413793103434,0.0,0.07903250343000413,18.030458456255957,0.8164441298547426
105,90.0,0.0,-6.344827586206897,0.5172413793103452,0.0,-0.08744447832941674,18.89528278400535,-0.7474421557793233
106,90.0,0.0,-6.344827586206897,1.5517241379310356,0.0,-0.28321579341331266,19.598205235856284,-2.059652446657341
107,90.0,0.0,-6.344827586206897,2.586206896551726,0.0,-0.5009281651459874,20.16944781901997,-3.1664659427534576
108,90.0,0.0,-6.344827586206897,3.6206896551724164,0.0,-0.7350949826770029,20.634248877846723,-4.107230706311589
109,90.0,0.0,-6.344827586206897,4.655172413793103,0.0,-0.9816337752876357,21.012583523813856,-4.913431174658988
110,90.0,0.0,-6.344827586206897,5.689655172413794,0.0,-1.2374813592555503,21.320049977185764,-5.60984812711003
111,90.0,0.0,-6.344827586206897,6.724137931034484,0.0,-1.5003177185783267,21.568884284783056,-6.2160534990316165
112,90.0,0.0,-6.344827586206897,7.758620689655174,0.0,-1.7683739192701708,21.768787391300886,-6.747667849450081
113,90.0,0.0,-6.344827586206897,8.793103448275865,0.0,-2.0402962749904185,21.92753567719047,-7.217298558458698
114,90.0,0.0,-6.344827586206897,9.827586206896555,0.0,-2.315047338198305,22.05142124008084,-7.635218059964284
115,90.0,0.0,-6.344827586206897,10.862068965517242,0.0,-2.5918317202807937,22.145572190566774,-8.009857103375882
116,90.0,0.0,-6.344827586206897,11.896551724137932,0.0,-2.8700394586371822,22.214190806465304,-8.348171439053626
117,90.0,0.0,-6.344827586206897,12.931034482758623,0.0,-3.1492023860820435,22.260735220691185,-8.65592190445386
118,90.0,0.0,-6.344827586206897,13.965517241379313,0.0,-3.4289603379734066,22.28806069223422,-8.937893076087503
119,90.0,0.0,-6.344827586206897,15.0,0.0,-3.7090349774295364,22.298531355867556,-9.198067205730538
120,90.0,0.0,-5.793103448275862,-15.0,0.0,-3.216868844031915,-3.188082711055264,33.26754061107402
121,90.0,0.0,-5.793103448275862,-13.96551724137931,0.0,-2.801345987041524,-2.413102561084268,32.034424657691034
122,90.0,0.0,-5.793103448275862,-12.931034482758621,0.0,-2.3829475709547765,-1.4943789008179287,30.58459934368786
123,90.0,0.0,-5.793103448275862,-11.89655172413793,0.0,-1.966187967687261,-0.41771444108439637,28.893833255423175
124,90.0,0.0,-5.793103448275862,-10.862068965517242,0.0,-1.557550700392412,0.8260756792036903,26.944969872714555
125,90.0,0.0,-5.793103448275862,-9.827586206896552,0.0,-1.1655951051823439,2.237994088254457,24.732814228451502
126,90.0,0.0,-5.793103448275862,-8.793103448275861,0.0,-0.8006758926709101,3.808022638569767,22.268581338881233
127,90.0,0.0,-5.793103448275862,-7.758620689655172,0.0,-0.4742213925999583,5.513318045639043,19.58283196419661
128,90.0,0.0,-5.793103448275862,-6.724137931034482,0.0,-0.19767950209694637,7.317612016864639,16.726672441606112
129,90.0,0.0,-5.793103448275862,-5.689655172413792,0.0,0.018679099871790998,9.171413363107874,13.771953795837877
130,90.0,0.0,-5.793103448275862,-4.655172413793103,0.0,0.167009472146134,11.013054540211565,10.810567973116125
131,90.0,0.0,-5.793103448275862,-3.620689655172413,0.0,0.24323263954346172,12.772622508215786,7.949668514643337
132,90.0,0.0,-5.793103448275862,-2.5862068965517224,0.0,0.24828940808676087,14.382302833771314,5.296731318222016
133,90.0,0.0,-5.793103448275862,-1.5517241379310338,0.0,0.18848959205477092,15.792593116607724,2.9341135285060482
134,90.0,0.0,-5.793103448275862,-0.5172413793103434,0.0,0.07407774317847034,16.98469670452297,0.897750411931857
135,90.0,0.0,-5.793103448275862,0.5172413793103452,0.0,-0.08348060926122312,17.96897223958285,-0.8228293495411166
136,90.0,0.0,-5.793103448275862,1.5517241379310356,0.0,-0.2738179232530546,18.772399998536972,-2.2660782332463056
137,90.0,0.0,-5.793103448275862,2.586206896551726,0.0,-0.4886441575113558,19.425962416993553,-3.4785110115230653
138,90.0,0.0,-5.793103448275862,3.6206896551724164,0.0,-0.7217036217100644,19.95769596491956,-4.503171713679947
139,90.0,0.0,-5.793103448275862,4.655172413793103,0.0,-0.9683547774788479,20.390592352690053,-5.375802772676811
140,90.0,0.0,-5.793103448275862,5.689655172413794,0.0,-1.2251435374874926,20.742829471352845,-6.1248948642995895
141,90.0,0.0,-5.793103448275862,6.724137931034484,0.0,-1.4894768201614355,21.028678095750518,-6.772958159273275
142,90.0,0.0,-5.793103448275862,7.758620689655174,0.0,-1.7593931508242373,21.25941050883492,-7.337873520889889
143,90.0,0.0,-5.793103448275862,8.793103448275865,0.0,-2.0334012292438786,21.444011140028696,-7.833977698388282
144,90.0,0.0,-5.793103448275862,9.827586206896555,0.0,-2.310364909762335,21.589711835479577,-8.272879507544964
145,90.0,0.0,-5.793103448275862,10.862068965517242,0.0,-2.589418096400913,21.702379502302755,-8.664054386904109
146,90.0,0.0,-5.793103448275862,11.896551724137932,0.0,-2.8699006082050285,21.786803584082087,-9.015284293863553
147,90.0,0.0,-5.793103448275862,12.931034482758623,0.0,-3.1513092025247356,21.846914290502863,-9.332988675873114
148,90.0,0.0,-5.793103448275862,13.965517241379313,0.0,-3.4332594541266253,21.885938361163404,-9.622493578512877
149,90.0,0.0,-5.793103448275862,15.0,0.0,-3.715457759180611,21.90656326220917,-9.888196244019582
150,90.0,0.0,-5.241379310344827,-15.0,0.0,-3.311136773766714,-4.178466990759284,32.83796828884189
151,90.0,0.0,-5.241379310344827,-13.96551724137931,0.0,-2.9065065891910393,-3.478803241682202,31.710148482110796
152,90.0,0.0,-5.241379310344827,-12.931034482758621,0.0,-2.4983918493195576,-2.643751511705315,30.379980535643437
153,90.0,0.0,-5.241379310344827,-11.89655172413793,0.0,-2.090479572917831,-1.6571668546154965,28.820963717878847
