"[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6893708323955642]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, 0.6246950475544243, 0.7808688094430304, 6.964178285984012e-201, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -1.0, 2.1631019733535827e-123, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.6246950475544243, 0.7808688094430304, -2.5888319032828837e-268, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.6246950475544243, 0.7808688094430304, -2.5888319032828837e-268, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.5773498397715422, -0.5773502691895194, -0.5773506986074962, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.5773498397725007, -0.5773502691895194, -0.5773506986065381, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 7.36595524866942e-148, -5.3278685007525835e-25, -1.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000018, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, -1.0, 1.629370357417356e-57, -1.3064226387888435e-213, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000054, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5800000000000125, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]","[0.7843137254901961, 1.5799999999999983, 1.8, 600.0, 750.0, 0.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6894050545377601]"
"[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6617946302140538]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6617946302140538]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, 1.85791731289964e-114, -1.0, 1.5482644274163668e-117, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 2.3268236240361454e-42, -1.0, 1.939019686696788e-45, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, 1.7089784990526436e-149, -1.0, 1.4241487492105363e-152, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000018, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000054, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5800000000000125, 1.808, 600.0, 750.0, 0.5, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6618288523562498]","[0.7843137254901961, 1.5799999999999983, 1.808, 600.0, 750.0, 0.5, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6618288523562498]"
"[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342184280325435]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6342184280325435]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342184280325435]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, 0.0, 0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000018, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000054, 1.816, 600.0, 750.0, 1.0, 0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, -0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5800000000000125, 1.816, 600.0, 750.0, 1.0, 4.5888975964414544e-114, 1.0, 7.648162660735757e-117, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 1.670061313431593e-99, 1.5258925848460437e-05, 0.9999999998835826, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, 0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.624694708966598, 0.7808683862082474, 0.0010411578482776632, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, 3.483932306750517e-95, 4.354915383438147e-95, -1.0, 0.0196078431372549, -0.6342526501747394]","[0.7843137254901961, 1.5799999999999983, 1.816, 600.0, 750.0, 1.0, -0.0, 0.0, -0.0, 0.0196078431372549, -0.6342526501747394]"
